directory,label_directory,image,classes
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--181-_jpg.rf.37f74292024f3f780591915b67e4ec88.jpg,"[9, 10, 10, 10, 5, 5, 5, 5, 5, 5, 5, 4, 19, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-95_jpg.rf.7a34b859e6e1c040b7ea737ccf0ad26d.jpg,"[4, 4, 11, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_790_jpg.rf.f384d4da12809fe1193c0e39713fd006.jpg,"[5, 17, 13, 11, 13, 15, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_383_jpg.rf.a3b25ac1613804e5c40ed3fc80310fd8.jpg,"[4, 4]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--191-_jpg.rf.9042c6a65629d63ca9be574fd07751cb.jpg,"[9, 10, 10, 5, 9, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-137-_jpg.rf.ad77c379d415cc2aec6498a36cf9451f.jpg,"[13, 13, 11, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,187_jpg.rf.e80ecd7d6da941d757e2b2da3959c5be.jpg,"[1, 2, 2, 2, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_258_jpg.rf.89259834a9f507037f32043917070d1e.jpg,"[10, 10, 10, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-85-_jpg.rf.e11d67290c58d80b57b0558fbf0308f0.jpg,"[13, 13, 13, 11, 17, 4]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--21-_jpg.rf.c06c93601b1ed2ba2e9ac70f8deea60e.jpg,"[5, 5, 5, 5, 5, 5, 5, 19, 19, 3, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-432-_jpg.rf.4b3ffee8f25f444565d9997761316c6f.jpg,"[10, 3, 17, 4, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,76_jpg.rf.c8cbcc78cc3950dcba051fe418959cd9.jpg,"[4, 19, 10, 10, 17, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 16, 5, 5, 5, 5, 5, 15, 15, 15, 15, 4, 4, 4, 4, 8, 4, 4, 4, 4, 15, 10, 9, 19, 19, 19, 19, 5, 15, 15, 5, 11, 17, 17, 4, 9, 9, 7, 15, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-281_jpg.rf.f903adb0ac322d67984b7e2d963f885a.jpg,"[13, 13, 13, 13, 10, 9, 17, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--484-_jpg.rf.abcece4ad4d7636c2256a5d97168e456.jpg,"[18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-216_jpg.rf.4f7b83d3d397a7f7f5b0b16adfba92f2.jpg,"[10, 2, 10, 10, 5, 13, 2, 13, 13, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_779_jpg.rf.a62a3b4365174949df97d1e88573787e.jpg,"[13, 20, 13, 13, 17, 17, 17, 17, 17, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_500_jpg.rf.d910dab3b2945ab68054e02749f82602.jpg,"[10, 5, 5, 13, 19, 15, 10, 10, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-117_jpg.rf.a270357c66e39eafe7d19d093490fd05.jpg,"[18, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_37_jpg.rf.8aa1b4c0ed6fb4ce67b6c24b6d0b2488.jpg,"[5, 17, 17, 17, 17, 19, 5, 5, 5, 11, 15, 5, 5, 5, 4, 10, 3, 20, 5, 4, 10, 17, 5, 10, 5, 5, 5, 17, 11, 4, 4, 4, 5, 5, 5, 5, 10, 5, 5, 5, 5, 5, 5, 19, 5, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_207_jpg.rf.6f3313ae4c148b058a4bf7e2b3156c73.jpg,"[10, 9, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,99_jpg.rf.9aa41eaea418457be06732164657cd31.jpg,"[3, 17, 9, 5, 10, 15, 17, 17, 5, 17, 17, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_362_jpg.rf.60320993ee5fbb5361240924e1a29b19.jpg,"[2, 2, 2, 2, 2, 13, 13, 13, 10, 10, 10, 10, 10, 10, 9, 5, 5, 19, 11, 0, 2, 13, 19, 5, 5, 19, 5, 5, 4, 10, 18, 13, 11, 18, 1]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_414_jpg.rf.c169a99fb2b76ec20dc4097264fef8fc.jpg,"[5, 13, 10, 5, 18, 10, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-259-_jpg.rf.bea472d8bcce8136fe7283bf33f7fcee.jpg,"[4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_795_jpg.rf.497118e7a2f2991e8f6bccee4b3e7f7c.jpg,"[5, 5, 13, 17, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_475_jpg.rf.21aefcf14a67a1a74ce2db3f3442cf7c.jpg,"[14, 4, 10, 18, 11, 4, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_123_jpg.rf.56e2220e0ec70a1e245ce0f4c23f7cd2.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,189_jpg.rf.85e912ef3043f375a14d0d04bd09106a.jpg,"[4, 18, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_431_jpg.rf.db2ea3f91ed9930d960a31cf1fb3236d.jpg,"[18, 17, 5, 15, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-339_jpg.rf.de1b6d7efbab6bbc4508cf2fa2a85044.jpg,[4]
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--188-_jpg.rf.e5cf0229f5d937584c7d325c0633b25c.jpg,"[4, 10, 10, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_747_jpg.rf.ae736d6630ce5ac40663178ea2c8beda.jpg,"[0, 17, 10, 3, 17, 20, 9, 17, 17, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_566_jpg.rf.30e6df6126609f950799ed5b38b925f0.jpg,"[10, 10, 13, 5, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_94_jpg.rf.01b38a7663e7c29732420360c19f0d3c.jpg,"[13, 5, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-391-_jpg.rf.0f7288bc396be68d0b5b15e067798626.jpg,"[5, 13, 17, 13, 17, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_779_jpg.rf.3ff076469293d2138e8a3cc26da85b51.jpg,"[5, 5, 5, 13, 13, 9, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_459_jpg.rf.fd24a8b672638d11a0d7f8d7457f8c85.jpg,"[13, 13, 13, 5, 5, 5, 5, 17, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-500-_jpg.rf.c1ece2962e1749b182073b4deba113e6.jpg,"[10, 13, 13, 5, 4, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-292_jpg.rf.34bf7d67cd0567dd6e419db8d118a4cd.jpg,"[18, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_273_jpg.rf.5bd866a8d85e99c5b6aeb88d2e5999c7.jpg,"[10, 15, 11, 10, 17, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,158_jpg.rf.add9b07b5c7e9d93e809c6c35fb7b196.jpg,"[2, 9, 5, 2, 3, 10, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--123-_jpg.rf.a44d26f68b65aaeba4ab80e0e08fe320.jpg,"[5, 3, 17, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_758_jpg.rf.b286d0c5ca89e8f10a6c8e6870bedd86.jpg,"[5, 13, 5, 13, 17, 17, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--178-_jpg.rf.0f4498c290f7ba3d66de6d53a7d40b38.jpg,"[5, 5, 5, 5, 5, 5, 5, 5, 9, 5, 5, 11, 4, 17, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,146_jpg.rf.424b5ec79937af7107a4e4b55508255b.jpg,"[13, 10, 3, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_626_jpg.rf.293ad965ea722d9db0b72dfef29c79ce.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-424-_jpg.rf.38db657867b47c5da524eea3eb6acc16.jpg,"[17, 17, 3, 17, 3]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_481_jpg.rf.e1149566ee2ab58f390a03dae366abb0.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_09_jpg.rf.18097ff3bb2e038d329c97e5ae91c793.jpg,"[5, 10, 5, 11, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-101_jpg.rf.b960a067104e427249effeaa85498d2c.jpg,"[11, 4, 4, 10, 4, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_160_jpg.rf.79d66ff9647d2e635231b8ba0efa26d7.jpg,"[11, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_16_jpg.rf.d762da37ac03337b07cf12bc3631238c.jpg,"[5, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-237_jpg.rf.6db7284c222fb3af8092b14e8f55e597.jpg,"[13, 17, 5, 10, 7]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_502_jpg.rf.32661afdbdc1e9c59364beb7adad564c.jpg,"[4, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_334_jpg.rf.a0df4fa09a9a3a5c945b94843a38de43.jpg,"[5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_372_jpg.rf.fc8746a2018cb8ee0578cbe148f26028.jpg,"[18, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_572_jpg.rf.84d3c5f41da51d36d0a54409800ba011.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,172_jpg.rf.49fd743fafa4f99d0254650f43451e2f.jpg,"[18, 18, 18, 18, 3, 10, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_713_jpg.rf.1505b15a67b6bab4f85101f3da16ec99.jpg,"[18, 18, 18, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_476_jpg.rf.2bddd9f967caf05d1258ebbaf1708557.jpg,"[4, 4, 5, 5, 5, 18, 18, 18, 18, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_146_jpg.rf.12f8787391cd581997676cd1f36753a0.jpg,"[15, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_61_jpg.rf.f3855225d1b7d995a608b5b18320c0d3.jpg,"[9, 11, 5, 5, 9, 11, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--488-_jpg.rf.ba99184e02fea7c3ffc82d8065314576.jpg,[18]
archive/trafic_data/train/images,archive/trafic_data/train/labels,22_jpg.rf.99abebb4cb7eba985467a5474d4cd5f4.jpg,"[13, 13, 13, 13, 5, 4, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--72-_jpg.rf.4e6bdc5664e632820a99bfdc6eb5677c.jpg,"[11, 5, 5, 5, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-495-_jpg.rf.638c3754314d00841d87b2f4ab62721c.jpg,"[5, 9, 17, 17, 19]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--208-_jpg.rf.14c212845e6b91d2a0e008bfabdcb768.jpg,"[5, 5, 5, 9, 17, 13, 13, 13, 10, 4, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_492_jpg.rf.81a6265a5088e69671b5ae17439d2e58.jpg,"[4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_523_jpg.rf.7f4b9732181df5bb400a2ae06ca67acf.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_605_JPG.rf.2bd17147ee66e7069ac3f435d0af3361.jpg,"[3, 5, 5, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--453-_jpg.rf.eacbc201682fe0481267d9458f84b9d5.jpg,[18]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_147_jpg.rf.cc1d57ac1ee834a18665eaef262826b0.jpg,"[5, 11, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-349-_jpg.rf.ee293c61fd2aeb5fda8fd75c92ef62f9.jpg,"[17, 5, 11, 4, 9]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--267-_jpg.rf.9f8d172a7a75df87bed02c5041851fbf.jpg,"[11, 4, 4, 5, 5, 5, 10, 10, 10, 10, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--475-_jpg.rf.0a235bcafaf76e15b84d12530ef43257.jpg,"[17, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--340-_jpg.rf.d80327bc6415a923241b73157a9b152e.jpg,"[5, 5, 5, 5, 11, 11, 4, 4, 10, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_55_jpg.rf.085d9931337b94b11aac54ab70391aa3.jpg,"[4, 8, 5, 5, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--515-_jpg.rf.7837bd8cdea005de4b734660d03915d9.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_704_jpg.rf.305c40da36180d743cc1d7b22fe2e172.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-204_jpg.rf.8fe5d30dbab02671c0f364ab98567f74.jpg,"[2, 2, 2, 2, 2, 3, 13, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-213-_jpg.rf.66c39c295173fa99e5c81a6a9a12373f.jpg,"[18, 18, 18, 4, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--270-_jpg.rf.620dc2af395ca65563e3422d3ed8cc17.jpg,"[4, 11, 10, 9, 19, 5, 10, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-322-_jpg.rf.848a4c3e3400730652ee274305fd2fb4.jpg,"[4, 5, 5, 4, 15, 11, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_577_jpg.rf.501a56a149560419261138a59906aa1e.jpg,"[10, 10, 10, 5, 17, 17, 10, 13, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-61-_jpg.rf.9613a6495cc250bd504de8ac0fc25a2e.jpg,"[17, 17, 10, 13, 17, 16, 4, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,206_jpg.rf.9b922dd678c0fbe8e9f27d357f4584c1.jpg,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 10, 10, 10, 13, 10, 19, 5, 13, 5, 5, 5, 9, 5, 15, 9, 5, 9, 5, 5, 5, 5, 17, 17, 17, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,108_jpg.rf.b5a13c05d20239a99424b5a579db8242.jpg,"[13, 4, 8]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_801_jpg.rf.ffea0590337eea16c264392fbefdac6e.jpg,"[20, 4, 11, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_400_jpg.rf.be79f508e4fa6bbc7533284aaa840311.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-408-_jpg.rf.166d09d401a48769df8d4ceb0d9244bd.jpg,"[17, 5, 5, 5, 5, 10, 4]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--380-_jpg.rf.984878be437d0d1cae398f8c7f52bd37.jpg,"[18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-70-_jpg.rf.1e19e15097e0e4916e84de0c8cbc8062.jpg,"[3, 5, 5, 4, 13, 13, 13, 10, 4, 10, 13, 17, 10, 4, 16]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--60-_jpg.rf.9e63546bb9a48b0915789acd375162d3.jpg,"[9, 5, 17, 5, 3, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--304-_jpg.rf.d6e8ad0e1849fff11a3297e33e8b1b22.jpg,"[4, 3, 5, 5, 5, 5, 5, 17, 4, 11, 11, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-131_jpg.rf.00cb1c50bd149e94fc557471e26e97c0.jpg,"[11, 11, 11, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_31_jpg.rf.fbdb84401b82bd6bda6048c1357a5178.jpg,"[4, 4, 19, 5, 17, 17, 5, 17, 17, 17, 17, 3, 4, 17, 5, 5, 5, 5, 5, 5, 5, 17, 15, 15, 15, 15, 5, 5, 5, 19, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 4, 4, 19, 5, 19, 19, 4, 17, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,185_jpg.rf.af8fcc6edb5365ad76b22297fac36159.jpg,"[4, 11, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_192_jpg.rf.756f3ae8e171f563c7e36a8bb14236fb.jpg,"[18, 18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_437_jpg.rf.d3bd97219c4943f55b6e0d9a9328de80.jpg,"[15, 5, 18, 17, 5, 15, 13, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_205_jpg.rf.bf41f78d116dc09c8e28bb54c29de926.jpg,"[4, 10, 13, 13]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--328-_jpg.rf.e3cff6986e351b46cfa05077f71b683b.jpg,"[10, 5, 5, 5, 11, 17, 4, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_29_jpg.rf.8522e192ee71f6b20f1e47c5aa5465e6.jpg,"[15, 13, 13, 5, 10, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--13-_jpg.rf.047c433422482968cebf236bca3d9f22.jpg,"[10, 5, 5, 5, 11, 5, 11, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_707_jpg.rf.5306f427e48d02142227837f52ae6496.jpg,"[4, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,08_jpg.rf.837e69c4e93e62472911c1d18be143a4.jpg,"[9, 5, 5, 9, 17, 3, 10, 11, 5, 15, 5, 5, 5, 5, 17, 5, 17, 5, 5, 5, 5, 5, 10, 19, 4, 17, 5, 5, 17, 11, 5, 5, 5, 10, 5, 4, 19, 5, 10, 17, 10, 10, 10, 10, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_773_jpg.rf.06b64580a3f0ca1ea9136dddcc90f3a1.jpg,"[17, 17, 11, 7, 11, 19, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--532-_jpg.rf.76410e7781a15810c41543b5e18cf096.jpg,"[5, 18, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_170_jpg.rf.5237b7bb268300dc5935d726e0ed59c6.jpg,"[18, 5, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--510-_jpg.rf.ef7943eef4c5f6e362a07786df87181a.jpg,"[18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_643_JPG.rf.7901132985a182ee20eec3f25f19cfd9.jpg,"[5, 5, 5, 0]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_366_jpg.rf.d542739033501bf62851e81928425586.jpg,"[10, 10, 10, 10, 2, 2, 2, 13, 13, 10, 5, 3, 13, 13, 13, 19, 17, 2, 2, 5, 4, 4, 10, 13, 13, 13, 13, 13, 13, 13, 13, 18, 5, 1, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 19, 11, 0, 19, 19, 19, 2, 13, 13, 11, 3, 3, 18, 5, 5, 5, 2, 10, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_604_JPG.rf.2c8e14cc6a3fd077aa8238f0d8cce2e9.jpg,"[15, 5, 3, 10, 5, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_547_jpg.rf.5612d8b1d7e62e21215568ccdb393f4b.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,09_jpg.rf.42406b1c067f04bf73349bd75b2e3fa8.jpg,"[0, 15, 5, 15, 5, 5, 3, 3, 10, 5, 5, 9, 12, 10, 5, 5, 10, 17, 15, 7, 5, 9, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_430_jpg.rf.ef712a14ff296341b48afddfb2847081.jpg,"[17, 5, 10, 15, 10, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-174_jpg.rf.43821e49725725d2a0713af95a222ed2.jpg,"[9, 11, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_670_jpg.rf.34fbf2f47a0168691ed9f859e3dd5ede.jpg,"[15, 10, 11, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_133_jpg.rf.d6bdc8ed98d2e8c3fde89d1509c71c6e.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-498-_jpg.rf.294b35c7e6eab0fdd92db2d2cae455dd.jpg,"[4, 13, 13, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_213_jpg.rf.a11bc351b396f9ce9bf54e9993b842cb.jpg,"[5, 4, 6, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_498_jpg.rf.01da0d98614bda7117afaeebf74d64e3.jpg,"[5, 5, 19, 10, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_616_JPG.rf.c4b09b5f9e0e17c90d24a8e7ea7a830e.jpg,"[5, 15, 5, 17, 13, 13, 13, 13, 5, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-306-_JPG.rf.9ef8c222fffbd9852d6f3410c2710f03.jpg,"[5, 5, 5, 5, 10, 10, 5, 5, 17, 11, 10, 4, 4, 3]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_236_jpg.rf.a4002509c2198defc7833d242e9aad0e.jpg,"[5, 5, 13, 5, 5, 11, 15, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_829_jpg.rf.228f2c88c8b4cdfe6cb7b9e3e790e823.jpg,"[17, 5, 3, 3, 5, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-178_jpg.rf.d4184c0395639f70e89ff6c924cdbec6.jpg,"[5, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_592_jpg.rf.d7cae2fa12f98cb1d5f5293a3f28f711.jpg,"[10, 4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_38_jpg.rf.8e0fa429aa378366fee4f341ce0a69b5.jpg,"[13, 13, 4, 4, 5, 10, 17, 17, 9, 4, 4, 4, 13, 13, 3, 17, 13, 17, 19, 17, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--17-_jpg.rf.928949c9489ae3a2d11b641076a3474e.jpg,"[5, 17, 10, 10, 10, 10, 10, 5, 5, 5, 5, 5, 17, 5, 11, 17, 19, 15, 15, 1, 15, 13, 5, 15, 5, 19, 19, 7, 4, 19, 19, 19, 11, 9, 5, 5, 19, 11, 17, 4, 4, 0, 9, 5, 19, 9, 9, 9, 17, 17, 13, 5, 19, 17, 9]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--201-_jpg.rf.4592f4157141cb9ca34a3461c70e5e5d.jpg,"[4, 13, 13, 13, 13, 10, 13, 10, 5, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_14_jpg.rf.6a26a04c9b3acad9d4e0af8741b968df.jpg,"[7, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--29-_jpg.rf.18d789b305b858b2ef8398f53e483005.jpg,"[17, 17, 17, 17, 17, 17, 5, 5, 15, 19, 5, 5, 11, 7, 11, 19, 19, 15, 5, 5, 9, 5, 5, 18, 13, 17, 4, 15, 17, 17, 17, 17, 5, 0, 5, 1, 5, 9, 9, 19, 17, 19, 4, 19, 19, 19, 5, 4, 4, 4, 17, 5, 5, 9, 9, 11, 9, 19, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--118-_jpg.rf.34c26c8471d0c2b59525810e636da698.jpg,"[5, 3, 17, 3, 9, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_654_jpg.rf.244e6d81b39518eae6cf7fa3aec91ff4.jpg,"[5, 4, 17, 9, 5, 5, 5, 5, 4, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-304_jpg.rf.e2c5479f7aa8fcab02cc4ecd7be15a72.jpg,"[4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_536_JPG.rf.f09c3d78789a3cf0f38186fc7d004848.jpg,"[13, 13, 13, 13, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_170_jpg.rf.0f4b5672f03523f02036e75e9d964afb.jpg,"[18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_254_jpg.rf.b7c62593c2512bc9d3da83085e82879a.jpg,"[4, 4, 17, 4, 13, 13, 13, 4, 4, 5, 5, 13, 7, 7, 13, 17, 4, 4, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,232_jpg.rf.a030f08ee8afb7f9a9cc85f1d464834d.jpg,"[4, 13, 13, 13, 10, 4, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--427-_jpg.rf.6b7f4405ac7961a931ef9ed8666904b6.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_20_jpg.rf.259515e126acfa8da0a271902cc827c2.jpg,"[17, 17, 17, 17, 17, 4, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 13, 17, 17, 19, 19, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_211_jpg.rf.a3753f61fdedb95461fe7cffc962381e.jpg,"[4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_39_jpg.rf.4fadbbdc7e807bd03216ada3b2ce4326.jpg,"[4, 4, 3, 5, 19, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_347_jpg.rf.4af5cdb079a30cc151624c4ff4cfed71.jpg,"[18, 17, 16]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_484_jpg.rf.331ada54fb444d2ae4000bdde6df634b.jpg,"[15, 10, 10, 13, 5, 4]"
